"E3 Ligase"	"E3 Tier"	"Substrate"	"Substrate Tier"	"Cancer Types"	"Existing Protac"	"Num Cancer Types"
"1097"	"SIAH2"	NA	"TRAF2"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1098"	"SIVA1"	NA	"XIAP"	NA	"lung_adenocarcinoma"	"No"	1
"1099"	"SKP2"	NA	"ACE2"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1100"	"SKP2"	NA	"BORA"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"1101"	"SKP2"	NA	"CARM1"	NA	"endometrial_carcinoma_(uterine), lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1102"	"SKP2"	NA	"CCNA2"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"1103"	"SKP2"	NA	"CDK8"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1104"	"SKP2"	NA	"CDT1"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"1105"	"SKP2"	NA	"CYGB"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1106"	"SKP2"	NA	"DCTN6"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1107"	"SKP2"	NA	"DUSP1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1108"	"SKP2"	NA	"E2F1"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"1109"	"SKP2"	NA	"FGD1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1110"	"SKP2"	NA	"ICAM1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1111"	"SKP2"	NA	"ING3"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1112"	"SKP2"	NA	"MEFV"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1113"	"SKP2"	NA	"MYBL2"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"1114"	"SKP2"	NA	"NFKBIA"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1115"	"SKP2"	NA	"NUDT1"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"1116"	"SKP2"	NA	"ORC1"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"1117"	"SKP2"	NA	"PDCD4"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1118"	"SKP2"	NA	"PHB"	NA	"glioblastoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1119"	"SKP2"	NA	"PSMD9"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	4
"1120"	"SKP2"	NA	"RASSF1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1121"	"SKP2"	NA	"RND3"	NA	"glioblastoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1122"	"SKP2"	NA	"RRAGA"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1123"	"SKP2"	NA	"SIPA1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1124"	"SKP2"	NA	"SKP2"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"1125"	"SKP2"	NA	"SPDYA"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma"	"No"	2
"1126"	"SKP2"	NA	"TCF7L1"	NA	"glioblastoma"	"No"	1
"1127"	"SKP2"	NA	"TWIST1"	NA	"glioblastoma, lung_squamous_cell_carcinoma"	"No"	2
"1128"	"SKP2"	NA	"USP18"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"1129"	"SMURF1"	NA	"ADRM1"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1130"	"SMURF1"	NA	"ANKRD13A"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1131"	"SMURF1"	NA	"ANKRD13D"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1132"	"SMURF1"	NA	"ANKRD50"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1133"	"SMURF1"	NA	"ANXA6"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1134"	"SMURF1"	NA	"BMPR1B"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1135"	"SMURF1"	NA	"BMPR2"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1136"	"SMURF1"	NA	"C6ORF106"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1137"	"SMURF1"	NA	"CCDC69"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1138"	"SMURF1"	NA	"CSNK2A2"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1139"	"SMURF1"	NA	"CTTN"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1140"	"SMURF1"	NA	"ELOF1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1141"	"SMURF1"	NA	"FAF2"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1142"	"SMURF1"	NA	"FGR"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1143"	"SMURF1"	NA	"GDF15"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1144"	"SMURF1"	NA	"KRT36"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1145"	"SMURF1"	NA	"MAP3K10"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1146"	"SMURF1"	NA	"MAP3K2"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1147"	"SMURF1"	NA	"MAP4K5"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1148"	"SMURF1"	NA	"MATK"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1149"	"SMURF1"	NA	"NEK2"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1150"	"SMURF1"	NA	"ODF2"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1151"	"SMURF1"	NA	"OTUD6B"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1152"	"SMURF1"	NA	"PRKCA"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1153"	"SMURF1"	NA	"PRKCI"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1154"	"SMURF1"	NA	"PRR16"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1155"	"SMURF1"	NA	"PSMD4"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1156"	"SMURF1"	NA	"RAD23A"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1157"	"SMURF1"	NA	"RBCK1"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1158"	"SMURF1"	NA	"RIOK3"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1159"	"SMURF1"	NA	"RNF114"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1160"	"SMURF1"	NA	"RUNX2"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1161"	"SMURF1"	NA	"SCYL1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1162"	"SMURF1"	NA	"SMAD1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1163"	"SMURF1"	NA	"SMAD5"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1164"	"SMURF1"	NA	"SMAD7"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1165"	"SMURF1"	NA	"TAOK3"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1166"	"SMURF1"	NA	"TBK1"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1167"	"SMURF1"	NA	"TBX6"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1168"	"SMURF1"	NA	"TGFBR1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1169"	"SMURF1"	NA	"TNIK"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1170"	"SMURF1"	NA	"TNIP2"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1171"	"SMURF1"	NA	"TRIB2"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1172"	"SMURF1"	NA	"TRIP10"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1173"	"SMURF1"	NA	"UBE2D1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1174"	"SMURF1"	NA	"UBE2V1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1175"	"SMURF1"	NA	"UBQLN1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1176"	"SMURF1"	NA	"USP5"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1177"	"SMURF1"	NA	"UVRAG"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1178"	"SMURF2"	NA	"GSK3B"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1179"	"SMURF2"	NA	"ID1"	NA	"glioblastoma"	"No"	1
"1180"	"SMURF2"	NA	"MAD2L1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1181"	"SMURF2"	NA	"PARP1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1182"	"SMURF2"	NA	"RAP1B"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1183"	"SMURF2"	NA	"RNF20"	NA	"glioblastoma"	"No"	1
"1184"	"SMURF2"	NA	"RUNX2"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1185"	"SMURF2"	NA	"SKIL"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1186"	"SMURF2"	NA	"SMAD1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma"	"No"	2
"1187"	"SMURF2"	NA	"SMAD5"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1188"	"SMURF2"	NA	"SMAD7"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1189"	"SMURF2"	NA	"SMURF1"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1190"	"SMURF2"	NA	"STAMBP"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1191"	"SMURF2"	NA	"STAMBPL1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1192"	"SMURF2"	NA	"TGFBR1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma"	"No"	2
"1193"	"SMURF2"	NA	"TNFRSF1B"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1194"	"SMURF2"	NA	"TOP2A"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1195"	"SMURF2"	NA	"TRAF4"	NA	"glioblastoma"	"No"	1
"1196"	"SOCS2"	NA	"SOCS3"	NA	"glioblastoma"	"No"	1
"1197"	"SOCS3"	NA	"SIGLEC7"	NA	"glioblastoma"	"No"	1
"1198"	"SOCS5"	NA	"STAT1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1199"	"SQSTM1"	NA	"LDHA"	NA	"glioblastoma, lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1200"	"STAMBP"	NA	"NLRP3"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1201"	"STUB1"	NA	"DPM1"	NA	"lung_adenocarcinoma"	"No"	1
"1202"	"STUB1"	NA	"EIF5A"	NA	"lung_adenocarcinoma"	"No"	1
"1203"	"STUB1"	NA	"HSF1"	NA	"lung_adenocarcinoma"	"No"	1
"1204"	"STUB1"	NA	"HSPA4"	NA	"lung_adenocarcinoma"	"No"	1
"1205"	"STUB1"	NA	"HSPA8"	NA	"lung_adenocarcinoma"	"No"	1
"1206"	"STUB1"	NA	"MST1R"	NA	"lung_adenocarcinoma"	"No"	1
"1207"	"STUB1"	NA	"NFS1"	NA	"lung_adenocarcinoma"	"No"	1
"1208"	"STUB1"	NA	"NQO1"	NA	"lung_adenocarcinoma"	"No"	1
"1209"	"STUB1"	NA	"PGK1"	NA	"lung_adenocarcinoma"	"No"	1
"1210"	"STUB1"	NA	"POLB"	NA	"lung_adenocarcinoma"	"No"	1
"1211"	"STUB1"	NA	"PSMD4"	NA	"lung_adenocarcinoma"	"No"	1
"1212"	"STUB1"	NA	"RUNX2"	NA	"lung_adenocarcinoma"	"No"	1
"1213"	"STUB1"	NA	"S100A2"	NA	"lung_adenocarcinoma"	"No"	1
"1214"	"STUB1"	NA	"S100P"	NA	"lung_adenocarcinoma"	"No"	1
"1215"	"STUB1"	NA	"SIRT6"	NA	"lung_adenocarcinoma"	"No"	1
"1216"	"STUB1"	NA	"SMAD1"	NA	"lung_adenocarcinoma"	"No"	1
"1217"	"STUB1"	NA	"SMG5"	NA	"lung_adenocarcinoma"	"No"	1
"1218"	"STUB1"	NA	"SOD1"	NA	"lung_adenocarcinoma"	"No"	1
"1219"	"STUB1"	NA	"STUB1"	NA	"lung_adenocarcinoma"	"No"	1
"1220"	"STUB1"	NA	"TRAF2"	NA	"lung_adenocarcinoma"	"No"	1
"1221"	"STUB1"	NA	"TRAF3"	NA	"lung_adenocarcinoma"	"No"	1
"1222"	"SYVN1"	NA	"GPR37"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1223"	"SYVN1"	NA	"HTT"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1224"	"SYVN1"	NA	"NCSTN"	NA	"endometrial_carcinoma_(uterine), lung_adenocarcinoma"	"No"	2
"1225"	"SYVN1"	NA	"SERPINA1"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1226"	"SYVN1"	NA	"SYVN1"	NA	"endometrial_carcinoma_(uterine), lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1227"	"TANK"	NA	"DUSP14"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1228"	"TANK"	NA	"IKBKE"	NA	"glioblastoma, endometrial_carcinoma_(uterine), clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1229"	"TANK"	NA	"KRR1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1230"	"TANK"	NA	"MAPK11"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1231"	"TANK"	NA	"MLST8"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1232"	"TANK"	NA	"RIPK1"	NA	"glioblastoma"	"No"	1
"1233"	"TANK"	NA	"TICAM1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1234"	"TANK"	NA	"TRAF3"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma"	"No"	2
"1235"	"TOM1"	NA	"CDC6"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1236"	"TRAF1"	NA	"MAP3K14"	NA	"glioblastoma"	"No"	1
"1237"	"TRAF2"	NA	"ASS1"	NA	"lung_adenocarcinoma"	"No"	1
"1238"	"TRAF2"	NA	"DUSP14"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1239"	"TRAF2"	NA	"IKBKE"	NA	"endometrial_carcinoma_(uterine), lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"1240"	"TRAF2"	NA	"KRR1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1241"	"TRAF2"	NA	"MAPK11"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1242"	"TRAF2"	NA	"TICAM1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1243"	"TRAF2"	NA	"TRAF2"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"1244"	"TRAF2"	NA	"ZBTB17"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1245"	"TRAF3"	NA	"IKBKE"	NA	"endometrial_carcinoma_(uterine), lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1246"	"TRAF3"	NA	"MAP3K7"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1247"	"TRAF3"	NA	"TBK1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1248"	"TRAF3"	NA	"UBE2I"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1249"	"TRAF3"	NA	"ULK1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1250"	"TRAF3IP2"	NA	"TRAF6"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1251"	"TRAF4"	NA	"CHEK1"	NA	"glioblastoma, endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	3
"1252"	"TRAF4"	NA	"IRS1"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1253"	"TRAF4"	NA	"SMURF2"	NA	"glioblastoma"	"No"	1
"1254"	"TRAF6"	NA	"HK2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1255"	"TRAF6"	NA	"IKBKG"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1256"	"TRAF6"	NA	"IRAK1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1257"	"TRAF6"	NA	"IRF5"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1258"	"TRAF6"	NA	"IRF7"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1259"	"TRAF6"	NA	"ITGB3BP"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1260"	"TRAF6"	NA	"LAT"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1261"	"TRAF6"	NA	"LGALS3BP"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1262"	"TRAF6"	NA	"MAP3K11"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1263"	"TRAF6"	NA	"NGFR"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1264"	"TRAF6"	NA	"RIPK2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1265"	"TRAF6"	NA	"TICAM1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1266"	"TRAF6"	NA	"TRAF6"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1267"	"TRAIP"	NA	"KANK1"	NA	"glioblastoma"	"No"	1
"1268"	"TRIB3"	NA	"PPARA"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1269"	"TRIM11"	NA	"CCDC88C"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma"	"No"	2
"1270"	"TRIM11"	NA	"DUSP6"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma"	"No"	2
"1271"	"TRIM11"	NA	"HTT"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1272"	"TRIM11"	NA	"MED15"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1273"	"TRIM11"	NA	"PAX6"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1274"	"TRIM11"	NA	"PHLPP1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1275"	"TRIM13"	NA	"CD3D"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1276"	"TRIM13"	NA	"TRIM13"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1277"	"TRIM17"	NA	"IRF3"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1278"	"TRIM17"	NA	"TRIM17"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"1279"	"TRIM17"	NA	"ZSCAN21"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1280"	"TRIM2"	NA	"BCL2L11"	NA	"endometrial_carcinoma_(uterine), lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1281"	"TRIM2"	NA	"NEFL"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1282"	"TRIM21"	NA	"CDT1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1283"	"TRIM21"	NA	"IFI16"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1284"	"TRIM21"	NA	"IRF3"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1285"	"TRIM21"	NA	"IRF7"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1286"	"TRIM21"	NA	"IRF8"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1287"	"TRIM21"	NA	"NUP62"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1288"	"TRIM21"	NA	"PHB"	NA	"glioblastoma"	"No"	1
"1289"	"TRIM21"	NA	"RELA"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma"	"No"	2
"1290"	"TRIM21"	NA	"SHMT2"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1291"	"TRIM21"	NA	"SNAI1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma"	"No"	2
"1292"	"TRIM21"	NA	"TRIM21"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1293"	"TRIM21"	NA	"TRIM5"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1294"	"TRIM22"	NA	"IRF3"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1295"	"TRIM22"	NA	"NFKB1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1296"	"TRIM22"	NA	"TRIM22"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1297"	"TRIM23"	NA	"IKBKG"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1298"	"TRIM23"	NA	"TRAF6"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1299"	"TRIM23"	NA	"TRIM23"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1300"	"TRIM25"	NA	"DDX58"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1301"	"TRIM25"	NA	"MAVS"	NA	"glioblastoma"	"No"	1
"1302"	"TRIM25"	NA	"RIPK3"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1303"	"TRIM25"	NA	"TRAF2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1304"	"TRIM25"	NA	"TRIM25"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1305"	"TRIM26"	NA	"IRF3"	NA	"glioblastoma"	"No"	1
"1306"	"TRIM28"	NA	"FBP1"	NA	"glioblastoma"	"No"	1
"1307"	"TRIM28"	NA	"GPX1"	NA	"glioblastoma, endometrial_carcinoma_(uterine)"	"No"	2
"1308"	"TRIM28"	NA	"IRF7"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma"	"No"	4
"1309"	"TRIM28"	NA	"PRKAA1"	NA	"glioblastoma"	"No"	1
"1310"	"TRIM31"	NA	"MAP3K7"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1311"	"TRIM31"	NA	"NLRP3"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
